screen_name,text,created_at,source,user_source,hour,with_photo,with_url,media,hashtag,raw_text,scores,compound,sentiment
KingJames,We must be heard!!!.  Thank you @lyft for supporting our fight against voter suppression.  @morethanavote #BlackLivesMatter 🙏🏾👑 https://t.co/NerFIjNF2H,2020-10-07 15:06:39+00:00,iPhone,KingJames | iPhone,15,No,Yes,without Image/URL,1,We must be heard Thank you @lyft for supporting our fight against voter suppression @morethanavote #BlackLivesMatter ,"{'neg': 0.109, 'neu': 0.628, 'pos': 0.263, 'compound': 0.5684}",0.5684,positive
KingJames,❤️❤️❤️❤️❤️❤️❤️🙏🏾👑 #IPromise *pinky swear https://t.co/Y5K1iyIJ5p,2020-10-07 14:11:49+00:00,iPhone,KingJames | iPhone,14,No,Yes,without Image/URL,1, #IPromise pinky swear ,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.0516}",-0.0516,negative
KingJames,#IPromise #WeChampion 🙏🏾👑 https://t.co/kcCOV5o470,2020-10-07 14:11:00+00:00,iPhone,KingJames | iPhone,14,No,Yes,without Image/URL,2,#IPromise #WeChampion ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,https://t.co/It8td4AbIY,2020-10-07 10:30:30+00:00,iPhone,KingJames | iPhone,10,Yes,Yes,with Image/URL,0,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,OBJ!!!!!!!!!!!!!!! @obj bro bro! Let’s GO!!!! #Browns,2020-10-04 20:06:17+00:00,iPhone,KingJames | iPhone,20,No,No,without Image/URL,1,OBJ @obj bro bro Let s GO #Browns,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,Hunt so TOUGH!!! 😤😤,2020-10-04 17:59:48+00:00,iPhone,KingJames | iPhone,17,No,No,without Image/URL,0,Hunt so TOUGH ,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5271}",-0.5271,negative
KingJames,Sheesh!! Helluva pass by Dak!! My goodness,2020-10-04 17:35:46+00:00,iPhone,KingJames | iPhone,17,No,No,without Image/URL,0,Sheesh Helluva pass by Dak My goodness,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.6331}",0.6331,positive
KingJames,WOW!!!! @God_Son80 to @obj for TD. Let’s go!! #GoBrowns,2020-10-04 17:10:18+00:00,iPhone,KingJames | iPhone,17,No,No,without Image/URL,1,WOW @God Son80 to @obj for TD Let s go #GoBrowns,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,"When your vision is crystal clear, they say it’s razor-sharp/ A focused mind is said to be like a knife, but the scalpel is wisdom/ All one can do us accept that life is a double-edged sword. STAY ON THE EDGE!!!!",2020-10-04 02:16:33+00:00,iPhone,KingJames | iPhone,2,No,No,without Image/URL,0,When your vision is crystal clear they say it s razor sharp A focused mind is said to be like a knife but the scalpel is wisdom All one can do us accept that life is a double edged sword STAY ON THE EDGE ,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.8562}",0.8562,positive
KingJames,Mind Still in Sprint Mode! 🔒. Won’t let me sleep. Love it! Wouldn’t want it any other way right now,2020-10-03 13:25:33+00:00,iPhone,KingJames | iPhone,13,No,No,without Image/URL,0,Mind Still in Sprint Mode Won t let me sleep Love it Wouldn t want it any other way right now,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7256}",0.7256,positive
KingJames,Why am I up!!!!!!!!!!! 😤😤😤😤😤🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2020-10-03 13:08:48+00:00,iPhone,KingJames | iPhone,13,No,No,without Image/URL,0,Why am I up ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,JEUDY!!!!!! Moss’d,2020-10-02 01:04:11+00:00,iPhone,KingJames | iPhone,1,No,No,without Image/URL,0,JEUDY Moss d,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@PatrickMahomes Facts bro! Tough,2020-10-02 00:32:42+00:00,iPhone,KingJames | iPhone,0,No,No,without Image/URL,0,@PatrickMahomes Facts bro Tough,"{'neg': 0.374, 'neu': 0.626, 'pos': 0.0, 'compound': -0.2003}",-0.2003,negative
KingJames,Helluva run by Darnold! The juke move once he got out the pocket was a RB elite move,2020-10-02 00:32:24+00:00,iPhone,KingJames | iPhone,0,No,No,without Image/URL,0,Helluva run by Darnold The juke move once he got out the pocket was a RB elite move,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,We see you Mr President.  Thank you!!! @Morethanavote #Blacklivesmatter https://t.co/4qqpVDgcto,2020-10-01 04:31:51+00:00,iPhone,KingJames | iPhone,4,No,Yes,without Image/URL,1,We see you Mr President Thank you @Morethanavote #Blacklivesmatter ,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5229}",0.5229,positive
KingJames,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/MZUNNOpc9x,2020-09-30 22:56:50+00:00,iPhone,KingJames | iPhone,22,No,Yes,without Image/URL,0, ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,PLEASE VOTE!!!!!🗳 @morethanavote,2020-09-30 03:16:17+00:00,iPhone,KingJames | iPhone,3,No,No,without Image/URL,0,PLEASE VOTE @morethanavote,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6371}",0.6371,positive
KingJames,Thank you to the legend @MichaelVick for joining our fight.  @Morethanavote #morethananathlete https://t.co/f34cftTirs,2020-09-28 20:26:54+00:00,iPhone,KingJames | iPhone,20,No,Yes,without Image/URL,1,Thank you to the legend @MichaelVick for joining our fight @Morethanavote #morethananathlete ,"{'neg': 0.161, 'neu': 0.683, 'pos': 0.155, 'compound': -0.0258}",-0.0258,negative
KingJames,#GoBrowns 🙏🏾.,2020-09-27 20:07:47+00:00,iPhone,KingJames | iPhone,20,No,No,without Image/URL,1,#GoBrowns ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,‼️‼️‼️‼️‼️‼️ https://t.co/QA9F7lZ8Gm,2020-09-27 18:43:14+00:00,iPhone,KingJames | iPhone,18,No,Yes,without Image/URL,0, ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@pr_RWTW 🤞🏾👑,2020-09-27 16:24:35+00:00,iPhone,KingJames | iPhone,16,No,No,without Image/URL,0,@pr RWTW ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,And that’s part of the reason why this was and so many other things I do is created for you @ALESHIAOCASIO to not only change the world around you but even more the world you maybe thought you couldn’t reach as well! 🙏🏾 #MTAV✊🏾 https://t.co/Jifr1ZsAvx,2020-09-26 22:05:28+00:00,iPhone,KingJames | iPhone,22,No,Yes,without Image/URL,1,And that s part of the reason why this was and so many other things I do is created for you @ALESHIAOCASIO to not only change the world around you but even more the world you maybe thought you couldn t reach as well #MTAV ,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5562}",0.5562,positive
KingJames,RT @LawyersComm: We partnered with @KingJames &amp; @morethanavote to raise awareness for the @866OURVOTE Election Protection Hotline—a number…,2020-09-25 17:45:22+00:00,iPhone,KingJames | iPhone,17,No,No,without Image/URL,0,RT @LawyersComm We partnered with @KingJames amp @morethanavote to raise awareness for the @866OURVOTE Election Protection Hotline a number ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@CuffsTheLegend My favorite tag-team of All-Time bro!! Forever Hawk &amp; Animal,2020-09-24 02:21:01+00:00,iPhone,KingJames | iPhone,2,No,No,without Image/URL,0,@CuffsTheLegend My favorite tag team of All Time bro Forever Hawk amp Animal,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.555}",0.555,positive
KingJames,"Mema Brinson, Deidra Norris, Pam Walker, Tanesha Walker, Chanelle Walker, Brenda Weems, Caddie Powers I LOVE YOU Queens!!! 🖤🖤🖤🖤🖤",2020-09-24 01:20:33+00:00,iPhone,KingJames | iPhone,1,No,No,without Image/URL,0,Mema Brinson Deidra Norris Pam Walker Tanesha Walker Chanelle Walker Brenda Weems Caddie Powers I LOVE YOU Queens ,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.7788}",0.7788,positive
KingJames,"Grandma Freda, Gloria Marie, Savannah Rachael, Zhuri Ann Marie Nova I LOVE YOU MY BLACK QUEENS more than life itself!! 👸🏾🖤🖤🖤🖤",2020-09-24 01:18:17+00:00,iPhone,KingJames | iPhone,1,No,No,without Image/URL,0,Grandma Freda Gloria Marie Savannah Rachael Zhuri Ann Marie Nova I LOVE YOU MY BLACK QUEENS more than life itself ,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7592}",0.7592,positive
KingJames,The most DISRESPECTED person on earth is THE BLACK WOMAN! I promise you I’ll do my best to change this as much as I can and even more!! LOVE to you QUEENS all over this country and beyond! 👸🏽👸🏾👸🏿❤️❤️❤️❤️❤️❤️❤️❤️❤️,2020-09-24 00:59:53+00:00,iPhone,KingJames | iPhone,0,No,No,without Image/URL,0,The most DISRESPECTED person on earth is THE BLACK WOMAN I promise you I ll do my best to change this as much as I can and even more LOVE to you QUEENS all over this country and beyond ,"{'neg': 0.081, 'neu': 0.661, 'pos': 0.258, 'compound': 0.871}",0.871,positive
KingJames,"my love to Breonna mother, family and 
friends! I’m sorry! I’m sorry! I’m sorry!! 😔😔🥺🥺😢😢😢😭😭😭",2020-09-24 00:57:00+00:00,iPhone,KingJames | iPhone,0,No,No,without Image/URL,0,my love to Breonna mother family and friends I m sorry I m sorry I m sorry ,"{'neg': 0.174, 'neu': 0.447, 'pos': 0.379, 'compound': 0.8209}",0.8209,positive
KingJames,"I’ve been lost for words today! I’m devastated, hurt, sad, mad! We want Justice for Breonna yet justice was met for her neighbors apartment walls and not her beautiful life. Was I surprised at the verdict. Absolutely not but damnit I was &amp; still am hurt and heavy hearted! I send",2020-09-24 00:57:00+00:00,iPhone,KingJames | iPhone,0,No,No,without Image/URL,0,I ve been lost for words today I m devastated hurt sad mad We want Justice for Breonna yet justice was met for her neighbors apartment walls and not her beautiful life Was I surprised at the verdict Absolutely not but damnit I was amp still am hurt and heavy hearted I send,"{'neg': 0.276, 'neu': 0.535, 'pos': 0.189, 'compound': -0.771}",-0.771,negative
KingJames,JUST SAY HER NAME https://t.co/NG6YO5TVSX,2020-09-24 00:49:44+00:00,iPhone,KingJames | iPhone,0,No,Yes,without Image/URL,0,JUST SAY HER NAME ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@AstronautKI I think that sounds about right! 🤷🏾‍♂️,2020-09-23 16:24:36+00:00,iPhone,KingJames | iPhone,16,No,No,without Image/URL,0,@AstronautKI I think that sounds about right ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,My guy showed up like Prince Akeem when he came to America!! Love to see it!  @DeionSanders 🐐! https://t.co/RJgDVkByoZ,2020-09-21 19:51:12+00:00,iPhone,KingJames | iPhone,19,No,Yes,without Image/URL,0,My guy showed up like Prince Akeem when he came to America Love to see it @DeionSanders ,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8346}",0.8346,positive
KingJames,@CuffsTheLegend https://t.co/wGXg54IbaZ,2020-09-21 17:19:30+00:00,iPhone,KingJames | iPhone,17,Yes,Yes,with Image/URL,0,@CuffsTheLegend ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,"Shop MTAV https://t.co/Dvi6DVGPHh 💯 going to https://www.lawyers https://t.co/EEoKl6YNXY 
Support Black voters, be a poll worker, and get in this election for real.  #BlackLivesMatter #MoreThanaVote 👑 https://t.co/yks0EWJ3ro",2020-09-21 16:47:01+00:00,iPhone,KingJames | iPhone,16,No,Yes,without Image/URL,2,Shop MTAV Support Black voters be a poll worker and get in this election for real #BlackLivesMatter #MoreThanaVote ,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",0.4019,positive
KingJames,HE DIFFERENT!!!! @AntDavis23 You Silly!! 🤣🤣🤣🤣🤣 https://t.co/w7WrjAre2Z,2020-09-21 03:07:27+00:00,iPhone,KingJames | iPhone,3,No,Yes,without Image/URL,0,HE DIFFERENT @AntDavis23 You Silly ,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.3111}",0.3111,positive
KingJames,*are,2020-09-20 02:28:05+00:00,iPhone,KingJames | iPhone,2,No,No,without Image/URL,0, are,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,Exactly why I have my close circle cause as soon as you try to expand to a square the people who you thought was in your corner as the exact opposite. #MyThoughts👑,2020-09-20 02:24:12+00:00,iPhone,KingJames | iPhone,2,No,No,without Image/URL,1,Exactly why I have my close circle cause as soon as you try to expand to a square the people who you thought was in your corner as the exact opposite #MyThoughts,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.3182}",0.3182,positive
KingJames,🤣🤣16 out of 101 🗳! Ok cool! I got y’all.,2020-09-19 04:36:17+00:00,iPhone,KingJames | iPhone,4,No,No,without Image/URL,0,16 out of 101 Ok cool I got y all ,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.6229}",0.6229,positive
KingJames,@DwightHoward &amp; Doe was flat out AMAZING tonight!!! Big Time ✊🏾💪🏾,2020-09-19 04:23:09+00:00,iPhone,KingJames | iPhone,4,No,No,without Image/URL,0,@DwightHoward amp Doe was flat out AMAZING tonight Big Time ,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7513}",0.7513,positive
KingJames,Burrow is SPECIAL! He has the “IT” for sure.,2020-09-18 01:14:48+00:00,iPhone,KingJames | iPhone,1,No,No,without Image/URL,0,Burrow is SPECIAL He has the IT for sure ,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.7206}",0.7206,positive
KingJames,Yessir!!! https://t.co/ZX5MFn1V1Z,2020-09-18 01:07:01+00:00,iPhone,KingJames | iPhone,1,No,Yes,without Image/URL,0,Yessir ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,https://t.co/hfkYZaDXRC,2020-09-18 01:06:47+00:00,iPhone,KingJames | iPhone,1,Yes,Yes,with Image/URL,0,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,Helluva pitch and catch!!!!! Baker to OBJ! Yessir,2020-09-18 01:02:10+00:00,iPhone,KingJames | iPhone,1,No,No,without Image/URL,0,Helluva pitch and catch Baker to OBJ Yessir,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@pr_RWTW FACTS!!!! Simply 1 of a kind! True King,2020-09-17 23:36:47+00:00,iPhone,KingJames | iPhone,23,No,No,without Image/URL,0,@pr RWTW FACTS Simply 1 of a kind True King,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.811}",0.811,positive
KingJames,🙏🏾 https://t.co/WK3O39P5GC,2020-09-17 20:56:23+00:00,iPhone,KingJames | iPhone,20,No,Yes,without Image/URL,0, ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,RT @Sifill_LDF: The first PSA for our collaboration with @morethanavote  to recruit new poll workers for our communities dropped today! Pro…,2020-09-17 15:07:14+00:00,iPhone,KingJames | iPhone,15,No,No,without Image/URL,0,RT @Sifill LDF The first PSA for our collaboration with @morethanavote to recruit new poll workers for our communities dropped today Pro ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,RT @frntofficesport: More Than A Vote — an initiative started by a group of athletes led by LeBron James — has partnered with Live Nation t…,2020-09-16 18:12:28+00:00,iPhone,KingJames | iPhone,18,No,No,without Image/URL,0,RT @frntofficesport More Than A Vote an initiative started by a group of athletes led by LeBron James has partnered with Live Nation t ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,"RT @attn: ""We need you join us and vote like our lives depend on it. Because they do."" - @kingjames #VOMO @abcnetwork @whenweallvote @moret…",2020-09-15 03:18:35+00:00,iPhone,KingJames | iPhone,3,No,No,without Image/URL,1,RT @attn We need you join us and vote like our lives depend on it Because they do @kingjames #VOMO @abcnetwork @whenweallvote @moret ,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.5719}",0.5719,positive
KingJames,Waking up excited as hell for NFL Football Sunday Week 1!!! All day long I’ll be watching. Let’s go @Browns!! #DoggPound 🐶,2020-09-13 15:10:26+00:00,iPhone,KingJames | iPhone,15,No,No,without Image/URL,1,Waking up excited as hell for NFL Football Sunday Week 1 All day long I ll be watching Let s go @Browns #DoggPound ,"{'neg': 0.212, 'neu': 0.699, 'pos': 0.088, 'compound': -0.6562}",-0.6562,negative
KingJames,GREAT COMEBACK!! Congrats @naomiosaka! 🙏🏾✊🏾,2020-09-12 22:16:54+00:00,iPhone,KingJames | iPhone,22,No,No,without Image/URL,0,GREAT COMEBACK Congrats @naomiosaka ,"{'neg': 0.0, 'neu': 0.248, 'pos': 0.752, 'compound': 0.8781}",0.8781,positive
KingJames,Same 💩 different day that feels the same. #JustThoughts 💭,2020-09-12 02:03:03+00:00,iPhone,KingJames | iPhone,2,No,No,without Image/URL,1,Same different day that feels the same #JustThoughts ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,Congrats bro!!! Proud of you @jalenramsey!! Now dinner and wine on next time. 🤣🤣🤷🏾‍♂️ https://t.co/AA04yLCgad,2020-09-09 14:15:53+00:00,iPhone,KingJames | iPhone,14,No,Yes,without Image/URL,0,Congrats bro Proud of you @jalenramsey Now dinner and wine on next time ,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.8257}",0.8257,positive
KingJames,@JaredDudley619 Or wow I didn’t even know that! Coach Mo is absolutely right! That’s ridiculous 🤦🏾‍♂️,2020-09-04 23:27:30+00:00,iPhone,KingJames | iPhone,23,No,No,without Image/URL,0,@JaredDudley619 Or wow I didn t even know that Coach Mo is absolutely right That s ridiculous ,"{'neg': 0.137, 'neu': 0.645, 'pos': 0.218, 'compound': 0.3859}",0.3859,positive
KingJames,This amazing lady is out working!!! Everyone listen up to the Queen.  We need you in this with us!  @Morethanavote 👑 https://t.co/8IlWSgM2of,2020-09-03 23:07:35+00:00,iPhone,KingJames | iPhone,23,No,Yes,without Image/URL,0,This amazing lady is out working Everyone listen up to the Queen We need you in this with us @Morethanavote ,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.7156}",0.7156,positive
KingJames,@RealJayWilliams Explain to me what the fux I gotta do with this subject matter! I’m over here minding my damn business preparing for Houston. And by the way I ain’t never been nobody but my damn self! 👑 Shit!,2020-09-03 18:02:14+00:00,iPhone,KingJames | iPhone,18,No,No,without Image/URL,0,@RealJayWilliams Explain to me what the fux I gotta do with this subject matter I m over here minding my damn business preparing for Houston And by the way I ain t never been nobody but my damn self Shit ,"{'neg': 0.253, 'neu': 0.724, 'pos': 0.024, 'compound': -0.9027}",-0.9027,negative
KingJames,@313MannyHarris Congrats bro!! Beautiful thing it is. 🙏🏾✊🏾,2020-09-02 15:36:59+00:00,iPhone,KingJames | iPhone,15,No,No,without Image/URL,0,@313MannyHarris Congrats bro Beautiful thing it is ,"{'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.8353}",0.8353,positive
KingJames,"Today is National Poll Worker Recruitment Day.  More to come, but our community needs poll workers on Election Day.  @Morethanavote and @NAACP_LDF is partnering on national campaign to recruit. You can sign up at https://t.co/T8WdsO25mX #BlackLivesMatter",2020-09-01 22:19:17+00:00,iPhone,KingJames | iPhone,22,No,Yes,without Image/URL,1,Today is National Poll Worker Recruitment Day More to come but our community needs poll workers on Election Day @Morethanavote and @NAACP LDF is partnering on national campaign to recruit You can sign up at ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,CP3!!!!!!! Put some respect on his name and more!,2020-09-01 03:52:57+00:00,iPhone,KingJames | iPhone,3,No,No,without Image/URL,0,CP3 Put some respect on his name and more ,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.6449}",0.6449,positive
KingJames,RT @ItsOnATT: “The most important thing you have is time… every day you have to put some time into becoming who you’re supposed to become.”…,2020-08-31 20:32:53+00:00,iPhone,KingJames | iPhone,20,No,No,without Image/URL,0,RT @ItsOnATT The most important thing you have is time every day you have to put some time into becoming who you re supposed to become ,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.2716}",0.2716,positive
KingJames,FACTS!!!! And proud as hell of my brother @carmeloanthony doing what he did on his return!! 🙏🏾✊🏾 https://t.co/D169bP6UFY,2020-08-30 06:05:06+00:00,iPhone,KingJames | iPhone,6,No,Yes,without Image/URL,0,FACTS And proud as hell of my brother @carmeloanthony doing what he did on his return ,"{'neg': 0.232, 'neu': 0.643, 'pos': 0.125, 'compound': -0.5673}",-0.5673,negative
KingJames,Homecourt!!! Change isn’t made sitting on the sidelines 🙏🏾✊🏾👑@morethanavote #BlackLivesMatter https://t.co/1kRZsA2Yrs,2020-08-29 23:34:34+00:00,iPhone,KingJames | iPhone,23,No,Yes,without Image/URL,1,Homecourt Change isn t made sitting on the sidelines @morethanavote #BlackLivesMatter ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,RT @morethanavote: They’ll use every trick in the book to try to stop us from voting but we won’t fall for the okey-doke. If you’re in Detr…,2020-08-27 20:03:04+00:00,iPhone,KingJames | iPhone,20,No,No,without Image/URL,0,RT @morethanavote They ll use every trick in the book to try to stop us from voting but we won t fall for the okey doke If you re in Detr ,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.1779}",-0.1779,negative
KingJames,"Change doesn’t happen with just talk!! It happens with action and needs to happen NOW! For my @IPROMISESchool kids, kids and communities across the country, it’s on US to make a difference. Together. That's why your vote is @morethanavote ✊🏾 #BlackLivesMatter",2020-08-27 16:33:35+00:00,iPhone,KingJames | iPhone,16,No,No,without Image/URL,1,Change doesn t happen with just talk It happens with action and needs to happen NOW For my @IPROMISESchool kids kids and communities across the country it s on US to make a difference Together That's why your vote is @morethanavote #BlackLivesMatter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,FUCK THIS MAN!!!! WE DEMAND CHANGE. SICK OF IT,2020-08-26 20:37:27+00:00,iPhone,KingJames | iPhone,20,No,No,without Image/URL,0,FUCK THIS MAN WE DEMAND CHANGE SICK OF IT,"{'neg': 0.612, 'neu': 0.388, 'pos': 0.0, 'compound': -0.858}",-0.858,negative
KingJames,They ain’t even wearing mask anymore! https://t.co/8dNemaZaO9,2020-08-26 19:13:56+00:00,iPhone,KingJames | iPhone,19,No,Yes,without Image/URL,0,They ain t even wearing mask anymore ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,RT @mavcarter: These are FACTS!! Covid hits us harder.  We can’t ask our parents and grandparents to work the polls.  Those of us with infl…,2020-08-24 21:48:32+00:00,iPhone,KingJames | iPhone,21,No,No,without Image/URL,0,RT @mavcarter These are FACTS Covid hits us harder We can t ask our parents and grandparents to work the polls Those of us with infl ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,"And y’all wonder why we say what we say about the Police!! Someone please tell me WTF is this???!!! Exactly another black man being targeted. This shit is so wrong and so sad!! Feel so sorry for him, his family and OUR PEOPLE!! We want JUSTICE https://t.co/cJxOj1EZ3H",2020-08-24 19:30:00+00:00,iPhone,KingJames | iPhone,19,No,Yes,without Image/URL,0,And y all wonder why we say what we say about the Police Someone please tell me WTF is this Exactly another black man being targeted This shit is so wrong and so sad Feel so sorry for him his family and OUR PEOPLE We want JUSTICE ,"{'neg': 0.281, 'neu': 0.6, 'pos': 0.119, 'compound': -0.9097}",-0.9097,negative
KingJames,@morethanavote 🙏🏾💪🏾✊🏾👑 https://t.co/1mkxugg27E,2020-08-24 18:20:18+00:00,iPhone,KingJames | iPhone,18,No,Yes,without Image/URL,0,@morethanavote ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,🗣🗣🗣🗣🗣👂🏾👂🏾👂🏾👂🏾 https://t.co/PxUOOLijcj,2020-08-24 02:13:49+00:00,iPhone,KingJames | iPhone,2,No,Yes,without Image/URL,0, ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,So 🔥🔥🔥🔥🔥🔥🔥🔥🔥!!!! Man o Man. The Firm swag and Aura was mean!!! @Nas 🙏🏾💪🏾👑 https://t.co/X9FXTMqnJH,2020-08-24 02:11:04+00:00,iPhone,KingJames | iPhone,2,No,Yes,without Image/URL,0,So Man o Man The Firm swag and Aura was mean @Nas ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,BANG BANG!! In my *Mike Breen voice,2020-08-23 22:36:32+00:00,iPhone,KingJames | iPhone,22,No,No,without Image/URL,0,BANG BANG In my Mike Breen voice,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,And he still tryna post me up on the block too! This guy man! 🤣🤣🤣🤣 @carmeloanthony https://t.co/3sB2WD9oRw,2020-08-23 07:18:07+00:00,iPhone,KingJames | iPhone,7,No,Yes,without Image/URL,0,And he still tryna post me up on the block too This guy man @carmeloanthony ,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5399}",-0.5399,negative
KingJames,Yo I literally listening to “The Cure”  from the time I got to arena at 6pm EST til I left around 12am or so. https://t.co/oHIAdtZ9CB,2020-08-23 07:13:54+00:00,iPhone,KingJames | iPhone,7,No,Yes,without Image/URL,0,Yo I literally listening to The Cure from the time I got to arena at 6pm EST til I left around 12am or so ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,@RomeTrav PREACH my brother!!! 🗣🗣🗣,2020-08-21 21:49:01+00:00,iPhone,KingJames | iPhone,21,No,No,without Image/URL,0,@RomeTrav PREACH my brother ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
KingJames,So PROUD to call them FAMILY!!! 💛💙🙏🏾👑 https://t.co/dtA0Yt5TI5,2020-08-21 16:35:54+00:00,iPhone,KingJames | iPhone,16,No,Yes,without Image/URL,0,So PROUD to call them FAMILY ,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.7186}",0.7186,positive
