screen_name,text,created_at,source,user_source,hour,with_photo,with_url,media,hashtag,raw_text,scores,compound,sentiment
Alison_McGovern,"RT @KateGreenSU: I felt so proud to listen to @Keir_Starmer's brilliant speech, looking to the better future for our country that @UKLabour…",2020-09-22 08:40:00+00:00,Android,Alison_McGovern | Android,8,No,No,without Image/URL,0,RT @KateGreenSU I felt so proud to listen to @Keir Starmer's brilliant speech looking to the better future for our country that @UKLabour ,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.8932}",0.8932,positive
Alison_McGovern,"""Don't look back. Look to the future.""

Yes @Keir_Starmer. Never give in, never give up, and never look back.

The modernisers are here 💪❤
@UKLabour",2020-09-22 08:39:48+00:00,Android,Alison_McGovern | Android,8,No,No,without Image/URL,0, Don't look back Look to the future Yes @Keir Starmer Never give in never give up and never look back The modernisers are here @UKLabour,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}",0.4019,positive
Alison_McGovern,"RT @Keir_Starmer: My vision for Britain is simple: 

I want this to be the best country to grow up in and the best country to grow old in.",2020-09-22 08:05:03+00:00,Android,Alison_McGovern | Android,8,No,No,without Image/URL,0,RT @Keir Starmer My vision for Britain is simple I want this to be the best country to grow up in and the best country to grow old in ,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.8934}",0.8934,positive
Alison_McGovern,RT @labourpress: 📣 Tune in at 9am to watch Keir Starmer’s first keynote speech as Labour Leader👇 https://t.co/22Qx06qPK7 https://t.co/WiEDH…,2020-09-22 07:23:50+00:00,Android,Alison_McGovern | Android,7,No,Yes,without Image/URL,0,RT @labourpress Tune in at 9am to watch Keir Starmer s first keynote speech as Labour Leader ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Alison_McGovern,RT @leicesterliz: Education our priority with a national mission to close the attainment gap between disadvantaged and advantaged children…,2020-09-21 22:26:23+00:00,Android,Alison_McGovern | Android,22,No,No,without Image/URL,0,RT @leicesterliz Education our priority with a national mission to close the attainment gap between disadvantaged and advantaged children ,"{'neg': 0.128, 'neu': 0.758, 'pos': 0.114, 'compound': -0.0772}",-0.0772,negative
Alison_McGovern,RT @Keir_Starmer: A fantastic visit to Walsall. https://t.co/2KsNir09ie,2020-09-21 17:05:17+00:00,Android,Alison_McGovern | Android,17,Yes,Yes,with Image/URL,0,RT @Keir Starmer A fantastic visit to Walsall ,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}",0.5574,positive
Alison_McGovern,RT @PARLYapp: The government is acting recklessly and irresponsibly and will put the future of the United Kingdom at risk - I cannot suppor…,2020-09-21 16:56:06+00:00,Android,Alison_McGovern | Android,16,No,No,without Image/URL,0,RT @PARLYapp The government is acting recklessly and irresponsibly and will put the future of the United Kingdom at risk I cannot suppor ,"{'neg': 0.084, 'neu': 0.803, 'pos': 0.112, 'compound': 0.1779}",0.1779,positive
Alison_McGovern,"RT @carldinnen: Has any former PM ever gone for a successor from their own party quite like Theresa May just did?

""The Government is actin…",2020-09-21 16:54:17+00:00,Android,Alison_McGovern | Android,16,No,No,without Image/URL,0,RT @carldinnen Has any former PM ever gone for a successor from their own party quite like Theresa May just did The Government is actin ,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.7501}",0.7501,positive
Alison_McGovern,Say what you like about PM @BorisJohnson but there can't be that many holders of that office whose immediate predecessor has risen on the backbenches to lead the rebellion against a crucial piece of your legislation because 'you didn't realise what you had signed up to' https://t.co/z1Ppv77pcx,2020-09-21 16:52:00+00:00,Android,Alison_McGovern | Android,16,Yes,Yes,with Image/URL,0,Say what you like about PM @BorisJohnson but there can't be that many holders of that office whose immediate predecessor has risen on the backbenches to lead the rebellion against a crucial piece of your legislation because 'you didn't realise what you had signed up to' ,"{'neg': 0.037, 'neu': 0.926, 'pos': 0.037, 'compound': 0.0}",0.0,positive
Alison_McGovern,RT @WIRRALGLOBENEWS: Granparents and other people who provide informal childcare will be exempt from coronavirus rules in local lockdown ar…,2020-09-21 15:58:03+00:00,Android,Alison_McGovern | Android,15,No,No,without Image/URL,0,RT @WIRRALGLOBENEWS Granparents and other people who provide informal childcare will be exempt from coronavirus rules in local lockdown ar ,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.1027}",0.1027,positive
